Date,total_revenue,total_quantity,transaction_count,unique_customers,avg_order_value,revenue_ma_7d,revenue_std_7d,qty_ma_7d,revenue_ma_14d,revenue_std_14d,qty_ma_14d,revenue_ma_30d,revenue_std_30d,qty_ma_30d,revenue_lag_1d,revenue_lag_7d,revenue_lag_14d,day_of_week,is_weekend,month,week_of_year,revenue_diff_1,revenue_diff_7
2011-06-15,44954.18,29446.0,50.0,42.0,899.0836,34514.65285714286,15659.287572874822,16901.14285714286,28122.844285714287,13505.34197669529,14254.714285714286,28781.976,12785.643769499246,15213.266666666666,33324.49,33807.85,7338.94,2,0,6,24,11629.690000000002,14831.95
2011-06-16,32252.1,19616.0,81.0,74.0,398.17407407407404,34818.92,15580.208819502432,17016.428571428572,29131.33714285714,13226.268602221648,14901.0,28795.436,12789.195189110587,15253.066666666668,44954.18,30122.23,18133.2,3,0,6,24,-12702.080000000002,-10610.700000000004
2011-06-17,19053.53,11345.0,46.0,35.0,414.20717391304345,31417.59571428571,16120.989988611014,14758.142857142857,29393.704285714284,12966.389370603643,15028.857142857143,27436.295666666665,11476.850555557676,14394.9,32252.1,42862.8,15380.39,4,0,6,24,-13198.57,-39191.590000000004
2011-06-18,0.0,0.0,0.0,0.0,0.0,31417.59571428571,16120.989988611014,14758.142857142857,29393.704285714284,12966.389370603643,15028.857142857143,27436.295666666665,11476.850555557676,14394.9,32252.1,42862.8,15380.39,5,1,6,24,-19053.53,0.0
2011-06-19,22421.48,15069.0,60.0,57.0,373.6913333333333,26299.932857142856,11084.513491699056,15506.142857142857,28989.602142857144,13098.007308576587,15126.42857142857,27323.15433333333,11510.059982772387,14455.033333333333,19053.53,58245.12,28078.91,6,1,6,24,22421.48,10024.39
2011-06-20,26110.99,14865.0,59.0,49.0,442.5591525423729,28259.06142857143,9283.300442758253,16279.142857142857,29781.522142857146,12510.681147259216,15671.285714285714,27871.282333333333,11021.428137675372,14791.6,22421.48,12397.09,15024.11,0,0,6,25,3689.510000000002,6414.330000000002
2011-06-21,19827.91,13122.0,48.0,45.0,413.08145833333333,28277.81142857143,9263.235017288263,16631.85714285714,29381.81857142857,12747.761428084206,15651.642857142857,27341.98933333333,11013.443201943111,14724.5,26110.99,19696.66,25423.76,1,0,6,25,-6283.080000000002,-13496.579999999998
2011-06-22,21143.75,15269.0,57.0,55.0,370.9429824561403,26537.70571428572,9301.211663883538,16961.714285714286,29730.012857142858,12424.52190250481,16089.5,26501.411333333333,10460.231492052277,14394.666666666666,19827.91,33324.49,16269.03,2,0,6,25,1315.8400000000001,-23810.43
2011-06-23,22469.62,13972.0,69.0,64.0,325.64666666666665,23325.625714285718,4550.381326068162,14751.142857142857,28920.13928571429,12507.522949834542,15826.142857142857,26157.875666666667,10416.209365931632,14240.7,21143.75,44954.18,33807.85,3,0,6,25,1325.869999999999,-9782.48
2011-06-24,16016.04,9063.0,45.0,40.0,355.91200000000003,21006.18857142857,3170.8411291825323,13243.57142857143,27912.554285714286,12963.12303678086,15130.0,25641.01466666667,10525.003310302936,13970.8,22469.62,32252.1,30122.23,4,0,6,25,-6453.579999999998,-3037.489999999998
2011-06-25,0.0,0.0,0.0,0.0,0.0,21006.18857142857,3170.8411291825323,13243.57142857143,27912.554285714286,12963.12303678086,15130.0,25641.01466666667,10525.003310302936,13970.8,22469.62,32252.1,30122.23,5,1,6,25,-16016.04,0.0
2011-06-26,7032.36,3760.0,26.0,24.0,270.4753846153846,19288.87857142857,6206.667581366206,12160.0,25353.23714285714,13316.630644628274,13459.07142857143,25030.378666666667,11060.19116729398,13594.033333333333,16016.04,19053.53,42862.8,6,1,6,25,7032.36,-15389.119999999999
2011-06-27,13381.75,9151.0,35.0,31.0,382.3357142857143,17997.488571428574,6384.140429192398,11314.57142857143,22148.71071428571,9699.32259377188,13410.357142857143,24673.532,11262.522094963178,13477.666666666666,7032.36,22421.48,58245.12,0,0,6,26,6349.39,-12729.240000000002
2011-06-28,30470.88,20821.0,49.0,41.0,621.8546938775511,18620.33,7433.982359193576,12165.42857142857,23439.695714285717,9502.350184585292,14222.285714285714,24648.143666666667,11248.075952390314,13589.066666666668,13381.75,26110.99,12397.09,1,0,6,26,17089.13,10642.970000000001
2011-06-29,12569.78,7468.0,39.0,36.0,322.3020512820513,17583.454285714284,7737.459632837934,11357.714285714286,22930.632857142857,9900.844131760025,13994.785714285714,23985.108666666667,11357.38785089786,13352.1,30470.88,19827.91,19696.66,2,0,6,26,-17901.1,-8573.97
2011-06-30,41709.24,20495.0,65.0,55.0,641.6806153846154,20521.381428571425,12028.906911409236,12104.285714285714,23529.54357142857,10791.48308081718,14533.0,24646.393,11798.995786886842,13620.766666666666,12569.78,21143.75,33324.49,3,0,6,26,29139.46,19239.62
2011-07-01,12146.44,7433.0,42.0,35.0,289.2009523809524,19046.641428571427,12377.988614389207,11170.142857142857,21186.13357142857,9230.415470748892,12960.642857142857,23959.12833333333,11909.790056053447,13330.333333333334,41709.24,22469.62,44954.18,4,0,7,26,-29562.799999999996,-3869.6000000000004
2011-07-02,0.0,0.0,0.0,0.0,0.0,19046.641428571427,12377.988614389207,11170.142857142857,21186.13357142857,9230.415470748892,12960.642857142857,23959.12833333333,11909.790056053447,13330.333333333334,41709.24,22469.62,44954.18,5,1,7,26,-12146.44,0.0
2011-07-03,5972.7300000000005,3091.0,25.0,24.0,238.90920000000003,17611.882857142857,13333.0448056883,10317.0,19309.035714285717,9475.760546009971,11780.285714285714,23454.578666666665,12347.275718947702,12939.1,12146.44,16016.04,32252.1,6,1,7,26,5972.7300000000005,-1059.6299999999992
2011-07-04,30941.37,12056.0,37.0,32.0,836.2532432432432,21027.45571428572,13233.20609144901,11502.142857142857,20158.16714285714,9970.811525616977,11831.07142857143,24241.32633333333,12032.958175026102,13205.4,5972.7300000000005,7032.36,19053.53,0,0,7,27,24968.64,17559.62
2011-07-05,25988.51,17631.0,64.0,58.0,406.07046875,22828.42142857143,12872.175172186282,12713.57142857143,20412.955,10078.09333709032,12014.07142857143,24503.17,11980.81364329249,13440.833333333334,30941.37,13381.75,22421.48,1,0,7,27,-4952.860000000001,-4482.370000000003
2011-07-06,22934.22,17805.0,66.0,61.0,347.48818181818183,21751.755714285715,12434.13928719488,12282.714285714286,20186.04285714286,9975.168692212646,12224.07142857143,24754.964333333333,11861.25458371156,13715.833333333334,25988.51,30470.88,26110.99,2,0,7,27,-3054.2899999999972,10364.44
2011-07-07,27860.38,17638.0,73.0,67.0,381.6490410958904,23936.127142857145,11883.133577755989,13735.57142857143,20759.790714285715,10181.848308421211,12546.642857142857,24747.68,11859.20979008385,13847.0,22934.22,12569.78,19827.91,3,0,7,27,4926.16,-13848.859999999997
2011-07-08,17538.5,10153.0,46.0,42.0,381.2717391304348,20483.164285714283,9026.245128673194,12258.142857142857,20502.272857142856,10216.92158801154,12181.214285714286,24831.493,11796.841442653096,13944.2,27860.38,41709.24,21143.75,4,0,7,27,-10321.880000000001,5392.0599999999995
2011-07-09,0.0,0.0,0.0,0.0,0.0,20483.164285714283,9026.245128673194,12258.142857142857,20502.272857142856,10216.92158801154,12181.214285714286,24831.493,11796.841442653096,13944.2,27860.38,41709.24,21143.75,5,1,7,27,-17538.5,0.0
2011-07-10,5959.54,4204.0,24.0,20.0,248.31416666666667,19599.321428571428,10204.6153768862,11796.857142857143,19322.981428571427,10902.228974308166,11483.5,24182.685666666664,12288.163457839864,13637.766666666666,17538.5,12146.44,22469.62,6,1,7,27,5959.54,-13.19000000000051
2011-07-11,20008.83,14097.0,48.0,43.0,416.85062500000004,21604.47857142857,8277.924126626329,13369.142857142857,19608.18071428572,10861.21377868585,11843.07142857143,24307.345666666668,12223.914937360229,13803.033333333333,5959.54,5972.7300000000005,16016.04,0,0,7,28,14049.29,-10932.539999999997
2011-07-12,17938.49,11537.0,45.0,41.0,398.63311111111113,19746.924285714285,7225.562749287876,13295.0,20387.19,10264.570003374962,12398.57142857143,23778.367,12141.702122480294,13598.966666666667,20008.83,30941.37,7032.36,1,0,7,28,-2070.34,-8050.019999999997
2011-07-13,19411.52,15251.0,56.0,50.0,346.63428571428574,18807.35428571429,6686.1561400551045,12955.0,20817.88785714286,10072.72363648727,12834.285714285714,23421.34333333333,12106.150845465903,13480.366666666669,17938.49,25988.51,13381.75,2,0,7,28,1473.0299999999988,-3522.7000000000007
2011-07-14,31979.04,17049.0,69.0,61.0,463.46434782608696,20099.471428571436,8296.619999848268,12847.0,20925.613571428574,10191.268854247914,12564.857142857143,23058.55133333333,11658.241356640716,13143.566666666668,19411.52,22934.22,30470.88,3,0,7,28,12567.52,4118.66
2011-07-15,11814.7,6359.0,37.0,34.0,319.3162162162162,17807.231428571427,8006.545309700201,11235.714285714286,20871.679285714286,10240.769043787295,12485.642857142857,21510.870666666666,9752.087785759792,13027.766666666666,31979.04,27860.38,12569.78,4,0,7,28,-20164.34,-5723.799999999999
2011-07-16,0.0,0.0,0.0,0.0,0.0,17807.231428571427,8006.545309700201,11235.714285714286,20871.679285714286,10240.769043787295,12485.642857142857,21510.870666666666,9752.087785759792,13027.766666666666,31979.04,27860.38,12569.78,5,1,7,28,-11814.7,0.0
2011-07-17,16926.15,10809.0,50.0,45.0,338.523,17719.75285714286,8013.313163911987,11329.42857142857,19101.45857142857,8324.409350483298,11793.785714285714,21661.83933333333,9640.554048779264,13072.933333333332,11814.7,17538.5,41709.24,6,1,7,28,16926.15,10966.61
2011-07-18,22001.63,12701.0,46.0,45.0,478.2963043478261,20011.480000000003,6171.802809520192,12543.285714285714,19805.40071428571,8104.825300004453,12170.07142857143,21738.671666666665,9633.53449713502,13141.2,16926.15,5959.54,12146.44,0,0,7,29,5075.48,1992.7999999999993
2011-07-19,46583.01,28400.0,62.0,57.0,751.338870967742,23807.79142857143,11787.770751907065,14586.57142857143,22706.135,9852.155013329486,13977.857142857143,22180.62233333333,10452.676557626595,13655.866666666669,22001.63,20008.83,5972.7300000000005,1,0,7,29,24581.38,28644.52
2011-07-20,27021.06,15341.0,53.0,47.0,509.831320754717,25105.301428571427,11531.123868680315,15130.0,22426.11285714286,9653.800239882774,14212.5,21582.85166666667,9581.897415299589,13185.7,46583.01,17938.49,30941.37,2,0,7,29,-19561.95,7609.540000000001
2011-07-21,30271.94,19533.0,70.0,59.0,432.4562857142857,26656.79,11366.809107437964,15741.714285714286,22732.072142857145,9841.442760471342,14348.357142857143,21516.84633333333,9512.4359242714,13182.933333333332,27021.06,19411.52,25988.51,3,0,7,29,3250.8799999999974,-1707.1000000000022
2011-07-22,14628.88,8325.0,37.0,34.0,395.3751351351351,24178.195714285717,11892.339005868298,14495.42857142857,22138.83357142857,10075.849855396147,13671.214285714286,21369.358,9585.963603074651,13082.266666666666,30271.94,31979.04,22934.22,4,0,7,29,-15643.06,2814.1799999999985
2011-07-23,0.0,0.0,0.0,0.0,0.0,24178.195714285717,11892.339005868298,14495.42857142857,22138.83357142857,10075.849855396147,13671.214285714286,21369.358,9585.963603074651,13082.266666666666,30271.94,31979.04,22934.22,5,1,7,29,-14628.88,0.0
2011-07-24,26777.92,17569.0,57.0,53.0,469.7880701754386,26315.79857142857,10571.057030428994,16096.857142857143,22061.515,10032.62788301233,13666.285714285714,21514.572666666667,9635.321534293163,13165.6,14628.88,11814.7,27860.38,6,1,7,29,26777.92,9851.769999999997
2011-07-25,19676.55,14271.0,53.0,49.0,371.2556603773585,26708.71285714286,10208.79465861299,16591.428571428572,22214.23285714286,9974.586800979198,13960.42857142857,21300.091333333337,9601.031587458236,13145.8,26777.92,16926.15,17538.5,0,0,7,30,-7101.369999999999,-2325.0800000000017
2011-07-26,17284.301,12637.0,46.0,44.0,375.74567391304345,26034.80871428572,10714.48250860393,16582.285714285714,23023.144357142857,8962.869659287348,14562.785714285714,21215.304366666667,9625.680464955474,13129.633333333331,19676.55,22001.63,5959.54,1,0,7,30,-2392.249,-29298.709000000003
2011-07-27,22846.13,13224.0,44.0,39.0,519.2302272727273,22643.825857142856,5719.0989276535565,14414.285714285714,23225.808642857144,8921.45058290996,14500.42857142857,21272.05036666667,9630.26099290544,13061.466666666667,17284.301,46583.01,20008.83,2,0,7,30,5561.8290000000015,-4174.93
2011-07-28,54171.95,29683.0,78.0,68.0,694.5121794871794,26522.52442857143,13327.921007142182,16463.14285714286,25813.91292857143,11995.613300433111,15796.57142857143,22328.7947,11351.71845144976,13585.166666666666,22846.13,27021.06,17938.49,3,0,7,30,31325.819999999996,23900.01
2011-07-29,17166.75,11165.0,62.0,57.0,276.883064516129,24650.354428571427,13630.469084031743,15267.714285714286,25653.57221428572,12102.302588834053,15504.714285714286,22367.1517,11331.57860693235,13655.233333333334,54171.95,30271.94,19411.52,4,0,7,30,-37005.2,2537.870000000001
2011-07-30,0.0,0.0,0.0,0.0,0.0,24650.354428571427,13630.469084031743,15267.714285714286,25653.57221428572,12102.302588834053,15504.714285714286,22367.1517,11331.57860693235,13655.233333333334,54171.95,30271.94,19411.52,5,1,7,30,-17166.75,0.0
2011-07-31,33112.36,19398.0,41.0,37.0,807.6185365853659,27290.85157142857,13147.294633895795,16849.571428571428,25734.523642857144,12151.55796286498,15672.5,23236.48503333333,11112.849024226312,14176.5,17166.75,14628.88,31979.04,6,1,7,30,33112.36,6334.440000000002
2011-08-01,19778.12,11256.0,39.0,35.0,507.131282051282,26290.880142857142,13455.399003153892,15947.714285714286,26303.339357142857,11624.815061212848,16022.285714285714,23449.697366666667,10977.795285808084,14246.666666666666,33112.36,26777.92,11814.7,0,0,8,31,-13334.240000000002,101.56999999999971
2011-08-02,20272.0,14223.0,41.0,39.0,494.4390243902439,26375.94442857143,13408.414506140609,15940.857142857143,26542.328642857145,11450.28712974185,16266.142857142857,23109.7347,10910.578870381878,14026.733333333334,19778.12,19676.55,16926.15,1,0,8,31,493.880000000001,2987.6990000000005
2011-08-03,26572.83,16125.0,62.0,59.0,428.59403225806454,27702.87714285714,12804.745266951824,16439.14285714286,26868.84292857143,11375.77859942444,16510.714285714286,23576.50303333333,10742.354797051985,14315.3,20272.0,17284.301,22001.63,2,0,8,31,6300.830000000002,3726.7000000000007
2011-08-04,62074.19,40092.0,79.0,76.0,785.7492405063291,33306.88571428572,17896.61876045575,20277.42857142857,27975.355785714288,13911.631251244487,17345.85714285714,24255.3347,12437.427927245935,14968.533333333333,26572.83,22846.13,46583.01,3,0,8,31,35501.36,7902.240000000005
2011-08-05,19703.95,12162.0,52.0,47.0,378.9221153846154,28382.88571428572,15820.35765894996,17774.428571428572,27452.705071428576,14086.590659683136,17118.785714285714,24507.251700000004,12258.965328031834,15126.166666666666,62074.19,54171.95,27021.06,4,0,8,31,-42370.240000000005,2537.2000000000007
2011-08-06,0.0,0.0,0.0,0.0,0.0,28382.88571428572,15820.35765894996,17774.428571428572,27452.705071428576,14086.590659683136,17118.785714285714,24507.251700000004,12258.965328031834,15126.166666666666,62074.19,54171.95,27021.06,5,1,8,31,-19703.95,0.0
2011-08-07,7541.91,5174.0,29.0,28.0,260.0658620689655,27007.90857142857,17306.130571279715,16918.571428571428,25829.1315,15015.899963252565,16093.142857142857,24559.5577,12180.251035468087,15195.6,19703.95,17166.75,30271.94,6,1,8,31,7541.91,-25570.45
2011-08-08,19743.98,12430.0,38.0,38.0,519.5784210526316,25098.140000000003,17257.765166117773,15923.142857142857,26194.495785714284,14782.835244972855,16386.35714285714,24186.31136666667,12149.47113779532,15208.066666666668,7541.91,33112.36,14628.88,0,0,8,32,12202.07,-34.13999999999942
2011-08-09,25949.92,15821.0,40.0,38.0,648.7479999999999,25979.825714285715,17097.58306335421,16575.285714285714,26135.352928571432,14781.97784116128,16261.5,24185.02503333333,12149.275790497511,15147.733333333334,19743.98,19778.12,26777.92,1,0,8,32,6205.939999999999,5677.919999999998
2011-08-10,19853.41,12326.0,43.0,42.0,461.70720930232557,25920.027142857143,17121.588437239847,16304.285714285714,26147.985785714285,14776.107880098903,16122.57142857143,24082.331366666665,12173.209930946425,14965.1,25949.92,20272.0,19676.55,2,0,8,32,-6096.509999999998,-6719.420000000002
2011-08-11,54325.27,36444.0,64.0,58.0,848.83234375,29884.661428571428,20229.08853916432,19207.0,28793.769285714287,16304.14243305172,17823.071428571428,24964.494366666662,13357.729906778046,15591.966666666667,19853.41,26572.83,17284.301,3,0,8,32,34471.86,-7748.9200000000055
2011-08-12,17970.170000000002,11049.0,46.0,40.0,390.6558695652174,23584.087142857144,14624.208473134257,15058.0,28445.48642857143,16491.964153557,17667.714285714286,24978.883366666665,13349.68483332394,15621.833333333334,54325.27,62074.19,22846.13,4,0,8,32,-36355.09999999999,-1733.7799999999988
2011-08-13,0.0,0.0,0.0,0.0,0.0,23584.087142857144,14624.208473134257,15058.0,28445.48642857143,16491.964153557,17667.714285714286,24978.883366666665,13349.68483332394,15621.833333333334,54325.27,62074.19,22846.13,5,1,8,32,-17970.170000000002,0.0
2011-08-14,5701.87,3172.0,25.0,21.0,228.07479999999998,21583.79,16124.07488753493,13773.714285714286,24983.33785714285,15746.58449773898,15774.07142857143,24970.294366666665,13362.420385795724,15587.433333333332,17970.170000000002,19703.95,54171.95,6,1,8,32,5701.87,-1840.04
2011-08-15,17235.95,10173.0,48.0,46.0,359.08229166666666,22968.652857142853,15100.878278390248,14487.857142857143,24988.280714285716,15743.952769024325,15703.214285714286,24877.86503333333,13407.437124410772,15456.633333333331,5701.87,7541.91,17166.75,0,0,8,33,11534.080000000002,-2508.029999999999
2011-08-16,16072.71,10461.0,50.0,44.0,321.45419999999996,22444.185714285715,15294.05767522351,14206.57142857143,23771.16285714286,15726.225301262482,15064.857142857143,24815.672366666666,13445.011289386252,15420.766666666666,17235.95,19743.98,33112.36,1,0,8,33,-1163.2400000000016,-9877.21
2011-08-17,48554.44,24794.0,51.0,45.0,952.047843137255,25673.402857142857,18257.005520853952,15488.42857142857,25826.614285714288,16993.66899209264,16031.857142857143,25787.103033333333,14078.958900972631,15738.866666666669,16072.71,25949.92,19778.12,2,0,8,33,32481.730000000003,28701.030000000002
2011-08-18,54034.98,34016.0,67.0,64.0,806.4922388059701,30556.484285714287,20830.68591860567,18587.0,28238.255714285715,18475.83904757433,17445.64285714286,26522.301033333337,14961.65491384866,16304.433333333332,48554.44,19853.41,20272.0,3,0,8,33,5480.540000000001,-290.2899999999936
2011-08-19,17326.07,10663.0,55.0,54.0,315.01945454545455,25270.884285714284,18339.53185224739,14904.0,27577.772857142856,18703.827248090744,17055.5,26706.013366666662,14807.881225761845,16447.9,54034.98,54325.27,26572.83,4,0,8,33,-36708.91,-644.1000000000022
2011-08-20,0.0,0.0,0.0,0.0,0.0,25270.884285714284,18339.53185224739,14904.0,27577.772857142856,18703.827248090744,17055.5,26706.013366666662,14807.881225761845,16447.9,54034.98,54325.27,26572.83,5,1,8,33,-17326.07,0.0
2011-08-21,14410.25,8075.0,38.0,36.0,379.2171052631579,24762.324285714283,18622.894003747017,14479.142857142857,24173.20571428572,16098.104945613326,14768.57142857143,26622.15003333333,14872.163447922445,16356.766666666666,17326.07,17970.170000000002,62074.19,6,1,8,33,14410.25,8708.380000000001
2011-08-22,29617.26,15527.0,63.0,57.0,470.11523809523806,28178.808571428573,16630.47411400275,16244.142857142857,24881.299285714285,16104.420573875152,15008.92857142857,26876.004366666668,14855.562456055632,16450.966666666667,14410.25,5701.87,19703.95,0,0,8,34,15207.009999999998,12381.309999999998
2011-08-23,22384.02,13698.0,60.0,56.0,373.067,28914.247142857144,16173.452255501665,16747.714285714286,25941.45,15345.828337606175,15617.785714285714,26069.37136666667,14398.558942866468,15960.9,29617.26,17235.95,7541.91,1,0,8,34,-7233.239999999998,6311.310000000001
2011-08-24,38371.37,27328.0,72.0,59.0,532.9356944444445,32099.77,15400.122037373643,19157.285714285717,27271.97785714286,15572.99889917761,16681.928571428572,26447.71503333333,14572.500827339276,16360.466666666667,22384.02,16072.71,19743.98,2,0,8,34,15987.350000000002,-10183.07
2011-08-25,22441.26,13151.0,72.0,68.0,311.68416666666667,28369.315714285716,13832.926774924745,17494.0,27021.359285714283,15624.06057227636,16491.214285714286,26186.69236666667,14571.770809110789,16147.733333333334,38371.37,48554.44,25949.92,3,0,8,34,-15930.110000000004,-31593.720000000005
2011-08-26,24095.49,16763.0,44.0,41.0,547.6247727272728,24092.24571428571,7953.879006260394,15029.285714285714,27324.365,15515.110088094882,16808.14285714286,26502.246033333337,14414.505993452687,16429.0,22441.26,54034.98,19853.41,4,0,8,34,1654.2300000000032,6769.420000000002
2011-08-27,0.0,0.0,0.0,0.0,0.0,24092.24571428571,7953.879006260394,15029.285714285714,27324.365,15515.110088094882,16808.14285714286,26502.246033333337,14414.505993452687,16429.0,22441.26,54034.98,19853.41,5,1,8,34,-24095.49,0.0
2011-08-28,10686.56,6701.0,37.0,36.0,288.82594594594593,23143.74428571429,9194.371814965383,14463.285714285714,24207.31428571429,13980.992442535751,14683.642857142857,25965.86736666667,14700.446127842804,16066.733333333334,24095.49,17326.07,54325.27,6,1,8,34,10686.56,-3723.6900000000005
2011-08-29,0.0,0.0,0.0,0.0,0.0,23143.74428571429,9194.371814965383,14463.285714285714,24207.31428571429,13980.992442535751,14683.642857142857,25965.86736666667,14700.446127842804,16066.733333333334,24095.49,17326.07,54325.27,0,0,8,35,-10686.56,-29617.26
2011-08-30,8805.17,4207.0,23.0,23.0,382.8334782608696,22343.018571428573,10263.62100538185,13910.714285714286,23552.67142857143,14500.424990558497,14194.92857142857,25603.48803333333,14991.934420174412,15731.266666666666,10686.56,14410.25,17970.170000000002,1,0,8,35,8805.17,-13578.85
2011-08-31,20527.89,11542.0,42.0,39.0,488.7592857142857,21044.537142857145,9752.17259622995,13341.42857142857,24611.67285714286,13610.537881410086,14792.785714285714,25711.607666666667,14941.480052885556,15694.766666666666,8805.17,29617.26,5701.87,2,0,8,35,11722.72,-17843.480000000003
2011-09-01,37358.62,27850.0,76.0,69.0,491.5607894736842,23183.76571428572,11568.277133749429,15363.142857142857,26049.00642857143,13832.425737365533,16055.42857142857,26195.357333333333,15079.797493366324,16182.3,20527.89,22384.02,17235.95,3,0,9,35,16830.730000000003,14917.360000000004
2011-09-02,30203.86,15375.0,64.0,58.0,471.9353125,22016.97857142857,10099.825652316094,13655.57142857143,27058.37428571429,13561.372781405906,16406.428571428572,25396.421,14152.906195082904,15705.366666666669,37358.62,38371.37,16072.71,4,0,9,35,-7154.760000000002,6108.369999999999
2011-09-03,0.0,0.0,0.0,0.0,0.0,22016.97857142857,10099.825652316094,13655.57142857143,27058.37428571429,13561.372781405906,16406.428571428572,25396.421,14152.906195082904,15705.366666666669,37358.62,38371.37,16072.71,5,1,9,35,-30203.86,0.0
2011-09-04,16930.43,10863.0,49.0,45.0,345.51897959183674,21229.717142857146,10274.510263945676,13328.714285714286,24799.516428571427,12278.502424062212,15411.357142857143,25388.54366666667,14157.70962933708,15695.3,30203.86,22441.26,48554.44,6,1,9,35,16930.43,6243.870000000001
2011-09-05,35439.91,22266.0,67.0,57.0,528.953880597015,22850.34857142857,11609.80311605307,14114.857142857143,23471.297142857144,9582.469561393738,14572.07142857143,25466.12866666667,14207.7850926867,15790.9,16930.43,24095.49,54034.98,0,0,9,36,18509.480000000003,35439.91
2011-09-06,25466.97,14451.0,61.0,54.0,417.4913114754099,24961.83571428572,10298.911592736222,15222.0,24052.79,9426.612965226126,14842.642857142857,25655.757,14167.156470015092,15897.4,35439.91,10686.56,17326.07,1,0,9,36,-9972.940000000002,16661.800000000003
2011-09-07,21967.42,13731.0,46.0,42.0,477.5526086956521,26842.157142857144,7741.499614776955,16582.571428571428,24592.58785714285,9040.440178882698,15246.642857142857,25712.271,14148.308691848772,15881.0,25466.97,8805.17,14410.25,2,0,9,36,-3499.550000000003,1439.5299999999988
2011-09-08,23048.38,15979.0,72.0,63.0,320.1163888888889,27202.227142857148,7452.070409597037,17216.428571428572,24123.382142857143,8929.378279218103,15278.92857142857,25594.78933333333,14155.54749493905,15876.133333333331,21967.42,20527.89,29617.26,3,0,9,36,1080.9600000000028,-14310.240000000002
2011-09-09,25082.86,15989.0,58.0,52.0,432.4631034482759,25448.547142857144,5958.352215704587,15522.0,24316.156428571438,8918.064226117003,15442.57142857143,24361.745000000003,12366.402858868289,15072.7,23048.38,37358.62,22384.02,4,0,9,36,2034.4799999999996,-5121.0
2011-09-10,0.0,0.0,0.0,0.0,0.0,25448.547142857144,5958.352215704587,15522.0,24316.156428571438,8918.064226117003,15442.57142857143,24361.745000000003,12366.402858868289,15072.7,23048.38,37358.62,22384.02,5,1,9,36,-25082.86,0.0
2011-09-11,35206.92,20906.0,75.0,68.0,469.4256,26163.27,6856.247830390513,16312.142857142857,24090.12428571429,8567.643690298013,14983.857142857143,24878.510666666665,12488.368428618003,15364.166666666666,25082.86,30203.86,38371.37,6,1,9,36,35206.92,18276.489999999998
2011-09-12,27777.36,16323.0,67.0,62.0,414.58746268656716,27712.83142857143,5516.653176013111,17092.14285714286,24471.274285714288,8607.250246675958,15210.42857142857,25553.02566666667,12058.789217660991,15735.8,35206.92,16930.43,22441.26,0,0,9,37,-7429.559999999998,-7662.550000000003
2011-09-13,48116.5,35000.0,63.0,61.0,763.7539682539683,29523.772857142856,9275.83023693073,18911.285714285717,26187.06071428571,10672.907472111488,16513.071428571428,26498.77633333333,12683.888174144517,16488.133333333335,27777.36,35439.91,24095.49,1,0,9,37,20339.14,22649.53
2011-09-14,22013.75,13433.0,65.0,58.0,338.6730769230769,29030.45571428572,9613.232380207146,18765.85714285714,26996.145714285714,9801.211625298563,16993.928571428572,26367.570666666667,12710.092822769357,16408.533333333333,48116.5,25466.97,10686.56,2,0,9,37,-26102.75,46.330000000001746
2011-09-15,71926.69,27638.0,79.0,70.0,910.4644303797469,36167.49428571428,18203.134465334897,20752.571428571428,31504.825714285715,14283.062101098136,18667.571428571428,28103.346666666668,15117.538162690213,16918.933333333334,22013.75,21967.42,8805.17,3,0,9,37,49912.94,48878.31
2011-09-16,23245.03,14125.0,46.0,44.0,505.32673913043476,36195.58714285714,18179.6499108754,20487.714285714286,31698.90714285714,14140.17729173773,18852.071428571428,27067.338666666663,14301.523240747923,16174.966666666667,71926.69,23048.38,20527.89,4,0,9,37,-48681.66,-1837.8300000000017
2011-09-17,0.0,0.0,0.0,0.0,0.0,36195.58714285714,18179.6499108754,20487.714285714286,31698.90714285714,14140.17729173773,18852.071428571428,27067.338666666663,14301.523240747923,16174.966666666667,71926.69,23048.38,20527.89,5,1,9,37,-23245.03,0.0
2011-09-18,15639.55,8937.0,27.0,25.0,579.2425925925926,34846.54285714286,19447.86423734472,19480.285714285717,30147.545,14653.580395204928,17501.14285714286,26989.65133333333,14358.859165579372,16104.566666666668,23245.03,25082.86,37358.62,6,1,9,37,15639.55,-19567.37
2011-09-19,46588.21,29241.0,69.0,63.0,675.1914492753623,36472.44142857142,19952.22875111823,20671.0,31317.855714285717,15298.501568391332,18491.571428571428,28352.52933333333,14208.228594483397,16973.533333333333,15639.55,35206.92,30203.86,0,0,9,38,30948.66,18810.85
2011-09-20,103377.68,42599.0,67.0,53.0,1542.950447761194,47272.48714285714,31550.932865388066,24424.714285714286,37492.65928571428,24010.25329450009,20758.42857142857,31223.92033333333,19574.955271217736,18054.4,46588.21,27777.36,16930.43,1,0,9,38,56789.469999999994,55261.17999999999
2011-09-21,38472.1,19615.0,67.0,65.0,574.210447761194,45894.71571428572,31718.067578413356,22226.85714285714,37709.24428571428,24003.98720096041,20569.071428571428,31970.566666666666,19403.55446795682,18359.533333333333,103377.68,48116.5,35439.91,2,0,9,38,-64905.579999999994,16458.35
