ds,yhat,yhat_lower,yhat_upper,trend,weekly,monthly
2011-11-20,30394.48711193662,14764.197223370853,45785.2826778758,39725.35551139225,-0.2938209300640472,0.05893647706576592
2011-11-21,48291.738182276524,33520.92851665725,64694.722046301176,39872.242980460054,0.1574396181453725,0.05372219700364117
2011-11-22,52138.257436512955,36351.20136418774,68072.72624881934,40019.13044952786,0.3093080357560361,-0.006474694530150593
2011-11-23,44289.059222756856,28608.393494347056,60165.18976195469,40166.017918595666,0.20916443196474477,-0.10651444279934248
2011-11-24,52224.79112032733,35435.64867824494,68685.60132700794,40312.90538766349,0.47537168899927884,-0.17988602211134722
2011-11-25,39173.98864563821,23874.54115217715,55445.01504624397,40459.79285673131,0.136432245608247,-0.16821204773541437
2011-11-26,-3039.5975224060785,-18749.721493951205,12622.582666400169,40606.68032579911,-0.993895090409242,-0.08095952705809384
2011-11-27,28984.46059565985,12727.913708475904,45139.42206503345,40753.56779486694,-0.293820930063443,0.0050337677112561666
2011-11-28,47780.681026111546,31759.179775119075,62681.27018571812,40900.455263934746,0.1574396181443519,0.010779188169123363
2011-11-29,50734.99888325565,35693.29809153843,67397.51159967693,41047.34273300257,0.30930803575722454,-0.07329626239426629
2011-11-30,42536.64104124578,27982.632960004186,58939.481602723594,41194.23020207038,0.2091644319652603,-0.17657708095541128
2011-12-01,52315.032720255076,35678.53713360501,67617.88274169984,41341.11767113821,0.4753716890001901,-0.20992373627640157
2011-12-02,41188.26014077819,25271.23721181308,56223.10353298757,41488.00514020601,0.1364322456068818,-0.14365710489849748
2011-12-03,-1007.6935404903172,-17430.730363620158,13557.96585488451,41634.892609273826,-0.9938950904095669,-0.030308011300028075
2011-12-04,31487.817759549303,16175.558376308629,48120.32377857549,41781.78007834163,-0.2938209300644212,0.04744649844635824
2011-12-05,50757.20213195267,35664.578311346086,67207.33667989272,41928.66754740944,0.15743961814477986,0.05312120100266054
2011-12-06,56136.177195859746,40695.18985971052,71231.4356453728,42075.555016477265,0.30930803575569094,0.02486752470634429
2011-12-07,52358.3932493114,37487.1940520557,68154.06070601099,42222.44248554507,0.20916443196577578,0.03089630746767577
2011-12-08,66618.99165650496,49391.3675186623,83109.00640577926,42369.3299546129,0.4753716889987364,0.0969682967378547
2011-12-09,55847.80779452034,40849.75159749051,72049.89928170734,42516.21742368071,0.1364322456075414,0.17713258162034345
2011-12-10,8637.150548410837,-5833.208288611319,24301.42249090809,42663.10489274852,-0.9938950904088731,0.19634520673594102
2011-12-11,35535.58326469798,20316.405059386532,51303.93642778575,42809.99236181632,-0.29382093006381704,0.12389777203946223
2011-12-12,50015.3391558337,34151.47243433266,65415.88307134564,42956.87983088415,0.15743961814448335,0.00687537290556068
2011-12-13,53473.40841460751,37225.05565694637,68089.86164448057,43103.76729995198,0.3093080357563319,-0.06873414247004636
2011-12-14,50018.94332372543,34234.84971966084,66222.43820636926,43250.654769019784,0.20916443196629142,-0.052674580174411956
2011-12-15,65284.16572497963,50872.51005444419,80797.90102011486,43397.54223808759,0.4753716889995585,0.028956951705891
2011-12-16,53974.067083897826,39432.628411888785,68521.37292871634,43544.42970715542,0.13643224560699174,0.10308489692728201
2011-12-17,5421.885207855891,-10830.984592118195,20566.971851825576,43691.31717622323,-0.9938950904095298,0.11799034681911401
2011-12-18,34655.169780194185,19172.31980194634,49065.757177384,43838.204645291036,-0.29382093006321286,0.08434531537050977
2011-12-19,53212.169942605324,36404.20733934092,68243.08372980966,43985.09211435884,0.15743961814563565,0.05233777198137783
2011-12-20,60092.295839111765,45003.92457810799,75648.5814572337,44131.97958342665,0.30930803575752036,0.05234164337173551
2011-12-21,56267.22061189508,40878.451490073414,72578.90411491113,44278.8670524945,0.20916443196492646,0.06158218730127736
2011-12-22,66927.85693440211,51179.15818989291,81899.56672479665,44425.7545215623,0.4753716889993318,0.03113861465613634
2011-12-23,48203.048950359276,32801.83239368909,63897.081997241236,44572.64199063011,0.1364322456056266,-0.05498302479227804
2011-12-24,-6490.99216808039,-21444.89160886575,8958.298700649222,44719.52945969792,-0.9938950904095234,-0.15125384667690528
2011-12-25,9763.458097648618,-5186.417626915055,24250.806764085177,44866.41692876573,-0.2938209300664275,-0.18605870128106605
2011-12-26,31417.920247961167,15666.140455573852,47222.219304782644,45013.304397833555,0.1574396181446149,-0.13026839965390605
2011-12-27,29366.127122165326,12568.161632417368,44872.09652893513,45160.19186690136,0.309308035757074,-0.03191612167190598
2011-12-28,55721.47519299271,39392.65476778485,71859.20487474644,45307.07933596917,0.209164431966677,0.020698009171866677
2011-12-29,66015.41034608494,49688.78615818809,82174.94052507625,45453.96680503697,0.4753716889991051,-0.02301417245404834
2011-12-30,45953.14533746577,30588.319273414112,61424.543507894734,45600.85427410482,0.13643224560589248,-0.12870670912266477
2011-12-31,-9140.535052184678,-24818.77993274758,6338.386106068459,45747.741743172635,-0.9938950904088296,-0.20590788792176315
2012-01-01,8250.934281068796,-6809.182977431139,25231.126232963197,45894.62921224044,-0.2938209300656054,-0.18757986697056916
2012-01-02,20123.844168409083,4678.93019904384,36721.88141317493,46041.51668130825,0.15743961814504284,-0.08743736594808299
2012-01-03,61264.21231318443,45939.75573091035,77457.04857672563,46188.40415037605,0.3093080357577151,0.017090081694576917
2012-01-04,58735.20658437427,42502.77243515243,74324.60177304488,46335.29161944388,0.20916443196595758,0.058448321327407904
2012-01-05,70380.98607617311,53949.2261431022,86337.21238843485,46482.179088511686,0.47537168899878934,0.038778195027799764
2012-01-06,53936.92150002219,37969.213933042556,71092.2038869552,46629.066557579514,0.136432245606552,0.020290920477388882
2012-01-07,2989.1682077294236,-13721.312797315199,18365.522836412834,46775.95402664733,-0.9938950904091546,0.05779903999031244
2012-01-08,39713.86713063893,24378.70611684498,55519.30578823994,46922.841495715154,-0.2938209300650012,0.1401862793217266
